id,years_experience,technical_skills,num_skills,previous_domains,preferred_role,current_salary,education_level,has_certifications,location_preference,last_job_duration,it_state
692,3.4,"SQL,Azure,Git,Node.js,Go,JavaScript,Kubernetes",7,Cloud Computing,Software Engineer,125293,Masters,True,Remote,1.5,Georgia
693,2.3,"TensorFlow,Kubernetes,Git,Azure,Node.js",5,"Data Science,Machine Learning",DevOps Engineer,89614,Bachelors,True,Remote,2.8,North Carolina
694,7.7,"Kubernetes,AWS,Node.js,Python,JavaScript",5,Web Development,ML Engineer,155389,Masters,True,Hybrid,4.0,New York
695,5.6,"Node.js,MongoDB,SQL",3,Web Development,Systems Engineer,130195,Masters,True,Remote,2.4,Massachusetts
696,6.4,"Python,Linux,AWS,Node.js",4,"Web Development,DevOps,Systems Architecture",Software Engineer,138467,Masters,True,Remote,3.5,Utah
697,4.6,"Kubernetes,SQL,Go,Linux,Microservices,Git,Node.js",7,Systems Architecture,Software Engineer,140130,Bachelors,True,Remote,2.1,Massachusetts
698,4.0,"Ruby,JavaScript,Java,Node.js",4,"Data Science,Web Development",Software Engineer,116014,Bachelors,True,Remote,2.1,Oregon
699,5.7,"AWS,Git,Linux,Docker",4,"Web Development,Data Science,Cloud Computing",Systems Engineer,136729,Masters,False,Remote,1.4,New York
700,7.3,"AWS,JavaScript,C++,Python,Linux,PyTorch,MongoDB,Docker",8,Network Engineering,Security Analyst,150810,Masters,True,Remote,1.6,New York
701,7.9,"MongoDB,SQL,Docker,JavaScript,Microservices",5,DevOps,Full Stack Developer,156025,Masters,False,Remote,3.1,Washington
702,2.2,"C++,Linux,Kubernetes,Go",4,"Mobile Development,Web Development,Data Science",ML Engineer,100181,Bachelors,True,Remote,1.9,North Carolina
703,3.0,"React,Docker,Kubernetes,Node.js",4,"Machine Learning,Web Development,Network Engineering",Network Administrator,104639,Masters,True,Hybrid,2.9,Texas
704,6.8,"Azure,Node.js,React,SQL",4,DevOps,Data Scientist,134933,Bachelors,True,Remote,2.5,Massachusetts
705,5.0,"PyTorch,Java,Microservices",3,"Cloud Computing,Web Development",Full Stack Developer,108132,Masters,True,Hybrid,2.8,Utah
706,7.6,"SQL,Java,Ruby,Python,Kubernetes,Linux,PyTorch",7,Cloud Computing,DevOps Engineer,169886,Bachelors,True,Remote,1.8,Arizona
707,5.9,"Kubernetes,Azure,React,Git,AWS,SQL",6,"Data Science,DevOps",Full Stack Developer,141619,Masters,True,Hybrid,2.0,Georgia
708,2.4,"AWS,Python,Azure,SQL,Kubernetes,REST API,Linux,Docker",8,Web Development,Software Engineer,103597,Masters,True,Hybrid,3.3,Virginia
709,2.8,"C++,SQL,Git,React,Docker,Linux",6,"Web Development,Data Science,Machine Learning",Cloud Architect,115483,Bachelors,False,Hybrid,1.4,Utah
710,5.2,"AWS,Kubernetes,Docker",3,DevOps,Full Stack Developer,110460,Bachelors,False,Hybrid,3.7,Oregon
711,7.3,"Kubernetes,Python,REST API,Microservices,SQL,Git,JavaScript",7,Network Engineering,Database Administrator,162463,Bachelors,True,Hybrid,3.2,Texas
712,7.8,"AWS,Go,Python,Java,SQL,Git,REST API,React",8,Cloud Computing,ML Engineer,164491,PhD,True,Hybrid,1.3,Colorado
713,5.7,"C++,Linux,Git,JavaScript,Node.js,Docker,AWS",7,"DevOps,Database Administration",ML Engineer,133371,Bachelors,False,Remote,3.4,Washington
714,7.8,"Ruby,Python,Microservices,Git,SQL,AWS",6,"Web Development,Data Science",Systems Engineer,162324,PhD,True,Hybrid,2.9,Oregon
715,3.8,"Linux,Java,MongoDB,Git,Python,Kubernetes",6,"Data Science,Web Development",DevOps Engineer,120057,Masters,False,Hybrid,1.6,Georgia
716,3.0,"AWS,MongoDB,Git,Docker,Node.js,Azure,REST API",7,Data Science,Data Scientist,121470,Masters,True,Remote,3.4,New York
717,6.7,"Linux,C++,React,SQL",4,"Security,Web Development,Machine Learning",Software Engineer,126190,Bachelors,True,On-site,2.7,California
718,7.6,"Azure,Kubernetes,PyTorch,Python,Microservices,REST API",6,"Machine Learning,Cloud Computing,Data Science",DevOps Engineer,149379,Bachelors,True,On-site,2.3,Utah
719,2.7,"MongoDB,Java,AWS,SQL",4,"Network Engineering,Cloud Computing",Database Administrator,99457,Bachelors,True,Remote,1.6,Oregon
720,4.9,"Java,AWS,REST API",3,Cloud Computing,Systems Engineer,118440,Bachelors,True,Hybrid,2.5,Massachusetts
721,3.5,"Microservices,Linux,React,JavaScript,AWS",5,"Cloud Computing,Mobile Development,Web Development",Software Engineer,103954,Masters,True,Remote,1.5,Washington
722,6.6,"C++,SQL,Azure,TensorFlow,Go,Microservices,Git",7,"Web Development,Cloud Computing",Full Stack Developer,149953,Bachelors,True,Hybrid,2.7,Oregon
723,7.4,"React,Azure,SQL,Kubernetes",4,Web Development,Full Stack Developer,130156,Bachelors,False,Remote,1.8,California
724,3.6,"Docker,Kubernetes,Linux,Go,Node.js,PyTorch",6,Cloud Computing,Full Stack Developer,111916,Bachelors,True,Remote,2.6,Virginia
725,3.4,"Node.js,Microservices,PyTorch,Git,AWS",5,"Web Development,Mobile Development",Software Engineer,109154,Bachelors,False,Hybrid,2.8,Utah
726,3.5,"C++,SQL,Python,JavaScript,AWS,Java,Go",7,"DevOps,Network Engineering",Cloud Architect,116137,Masters,False,Hybrid,1.8,Arizona
727,7.4,"REST API,Ruby,JavaScript,Docker,SQL",5,"Network Engineering,Mobile Development",Systems Engineer,151951,Bachelors,True,Remote,3.2,Arizona
728,6.2,"Git,Go,Node.js,Linux,AWS",5,DevOps,Software Engineer,139996,Masters,True,Remote,1.8,Utah
729,5.3,"Linux,REST API,Ruby,PyTorch,React",5,"Data Science,Network Engineering,Machine Learning",Systems Engineer,137555,Masters,True,On-site,3.4,Georgia
730,3.0,"Kubernetes,MongoDB,SQL,Java,Python,Git",6,DevOps,Data Scientist,119268,Masters,True,On-site,3.1,Texas
731,2.8,"Go,Python,Azure,Kubernetes,Node.js,Java,Docker",7,Mobile Development,Systems Engineer,120850,Bachelors,True,Remote,2.7,Colorado
732,5.0,"AWS,Node.js,Git,MongoDB,TensorFlow,JavaScript,Java,Ruby",8,"Cloud Computing,DevOps",DevOps Engineer,153261,Masters,False,Hybrid,1.7,Colorado
733,3.7,"MongoDB,Python,Java,Node.js,Git,PyTorch",6,"Data Science,Web Development,Cloud Computing",DevOps Engineer,124784,Bachelors,False,Remote,1.0,Washington
734,2.6,"Microservices,Linux,REST API",3,"Data Science,Security,Web Development",Database Administrator,82198,Bachelors,False,Remote,1.2,California
735,4.4,"Kubernetes,SQL,Go,Microservices,Git,Python,MongoDB,C++",8,Mobile Development,Data Scientist,136384,Bachelors,True,Hybrid,4.0,New York
736,2.4,"Linux,React,PyTorch,SQL",4,"Machine Learning,Database Administration,DevOps",Database Administrator,102359,Masters,False,Remote,3.4,Massachusetts
737,7.4,"SQL,Kubernetes,Azure,Linux,Go,Git,AWS,C++",8,"Systems Architecture,DevOps,Database Administration",DevOps Engineer,174873,Masters,False,Remote,2.8,California
738,4.9,"Python,TensorFlow,Git,MongoDB",4,"Web Development,Data Science,Network Engineering",Software Engineer,122679,Bachelors,True,Hybrid,1.1,New York
739,2.4,"MongoDB,Node.js,AWS,Python,Java,REST API,SQL",7,"Web Development,DevOps",Software Engineer,100467,Bachelors,True,Hybrid,1.7,Georgia
740,5.9,"Python,Git,SQL,Linux,PyTorch,Microservices,MongoDB,JavaScript",8,"Web Development,Data Science,Security",Full Stack Developer,139817,Bachelors,True,Hybrid,3.7,Virginia
741,6.2,"Go,Python,JavaScript,TensorFlow,Java,Linux,C++,Kubernetes",8,"Web Development,Database Administration,Machine Learning",Full Stack Developer,147180,Masters,True,Remote,1.5,Georgia
742,7.7,"Azure,Git,SQL,Python,MongoDB,Node.js,Docker",7,Web Development,Software Engineer,165226,Bachelors,True,Remote,3.1,Georgia
743,6.5,"SQL,Git,Azure,Kubernetes,REST API,Linux,Node.js",7,Database Administration,DevOps Engineer,160561,Masters,True,On-site,3.3,Oregon
744,5.4,"Python,Node.js,Linux,Docker,TensorFlow",5,"Machine Learning,Systems Architecture,Database Administration",Systems Engineer,135769,Bachelors,True,On-site,2.3,Georgia
745,6.1,"Docker,PyTorch,Java,Python,Git,AWS,React",7,"Web Development,Data Science,Mobile Development",Security Analyst,149125,Bachelors,True,Hybrid,3.4,North Carolina
746,6.1,"Python,React,Java,Git,JavaScript,REST API",6,Security,Database Administrator,129842,Bachelors,True,On-site,1.4,Illinois
747,2.9,"REST API,MongoDB,Java,Git,Microservices,JavaScript,Linux,Docker",8,"Systems Architecture,Cloud Computing,Web Development",Full Stack Developer,127448,Bachelors,True,Remote,3.9,Oregon
748,2.2,"JavaScript,SQL,REST API,Microservices,Node.js,Azure,Docker",7,Data Science,Software Engineer,103384,Masters,True,On-site,3.0,Florida
749,2.1,"JavaScript,C++,Python,SQL,Ruby,Java",6,"Web Development,Mobile Development,DevOps",Network Administrator,96160,Masters,True,Remote,3.2,Texas
750,7.1,"Kubernetes,Linux,Azure,JavaScript,Docker,Java",6,"Network Engineering,DevOps",DevOps Engineer,151184,Bachelors,True,Remote,3.3,New York
751,3.0,"Linux,Python,SQL,MongoDB,Microservices",5,Mobile Development,Software Engineer,99345,Bachelors,False,Remote,3.5,Illinois
752,3.8,"Docker,REST API,Python",3,"Mobile Development,Web Development,DevOps",DevOps Engineer,101567,Masters,True,Hybrid,1.8,Utah
753,3.5,"Microservices,C++,Git,Go,REST API,Java,React",7,Database Administration,Full Stack Developer,130942,Masters,True,Hybrid,3.5,Washington
754,7.0,"MongoDB,Azure,Git,Node.js,Microservices",5,"Systems Architecture,Network Engineering,Mobile Development",DevOps Engineer,136154,Masters,True,Hybrid,1.3,Utah
755,2.6,"Microservices,JavaScript,Git",3,Cloud Computing,Software Engineer,92100,Bachelors,True,Remote,3.2,Utah
756,3.3,"Node.js,AWS,JavaScript,REST API",4,Mobile Development,DevOps Engineer,100935,Bachelors,True,Hybrid,1.4,Virginia
757,6.3,"JavaScript,Git,SQL,REST API",4,"Data Science,Machine Learning",Security Analyst,136864,Masters,True,Hybrid,2.2,Washington
758,3.6,"Linux,C++,JavaScript",3,"Mobile Development,Web Development",Data Scientist,101079,Masters,True,Hybrid,3.6,New York
759,6.8,"JavaScript,SQL,Microservices",3,"Web Development,Systems Architecture,Security",Full Stack Developer,132429,Bachelors,True,Hybrid,3.1,New York
760,3.9,"Python,REST API,React,Linux,Java,SQL,Kubernetes,AWS",8,Cloud Computing,Network Administrator,122944,Bachelors,True,Hybrid,1.1,Virginia
761,2.6,"Git,Java,React,Linux,Docker,Go",6,"Network Engineering,Database Administration,Cloud Computing",Systems Engineer,101626,Masters,False,Hybrid,2.7,New York
762,4.4,"REST API,Java,Git,Python,React,AWS,Docker",7,"Systems Architecture,Cloud Computing",Software Engineer,140703,Bachelors,True,Remote,2.3,Illinois
763,6.9,"AWS,Microservices,Azure,Git,MongoDB",5,"Mobile Development,Data Science,Web Development",Data Scientist,144893,Masters,True,On-site,3.0,Washington
764,3.0,"C++,Python,AWS,MongoDB",4,"DevOps,Mobile Development,Network Engineering",Data Scientist,104018,Bachelors,True,Remote,3.8,Washington
765,3.2,"C++,Docker,React,Ruby",4,"Database Administration,Data Science",Data Scientist,109298,Bachelors,True,Remote,1.4,Massachusetts
766,7.1,"SQL,JavaScript,AWS,Docker",4,DevOps,ML Engineer,142353,Masters,True,Remote,3.4,Virginia
767,4.1,"JavaScript,Java,SQL,REST API,Python,Azure,MongoDB,TensorFlow",8,"Web Development,Mobile Development",Network Administrator,127958,Bachelors,False,Remote,1.7,North Carolina
768,7.4,"Microservices,Docker,JavaScript,Linux,AWS",5,"Mobile Development,Network Engineering,DevOps",Software Engineer,147538,Bachelors,True,Remote,1.9,North Carolina
769,3.3,"Node.js,Java,Git,Docker,SQL,REST API",6,"Mobile Development,Cloud Computing,Data Science",Software Engineer,117419,Masters,True,Hybrid,1.7,Georgia
770,5.6,"REST API,Python,Azure,Linux,SQL,C++,MongoDB",7,"Data Science,Network Engineering",Software Engineer,153445,Masters,True,Remote,1.6,New York
771,4.7,"C++,Git,Java,REST API,JavaScript,AWS,TensorFlow,MongoDB",8,"Cloud Computing,Network Engineering,Web Development",Systems Engineer,125611,Masters,True,Remote,1.9,Washington
772,7.6,"Go,Docker,Python,Git",4,"Cloud Computing,Web Development,Network Engineering",DevOps Engineer,136027,Bachelors,True,Remote,2.1,North Carolina
773,3.1,"JavaScript,SQL,React",3,"Mobile Development,Cloud Computing",Network Administrator,100700,Masters,True,Hybrid,3.9,Colorado
774,3.3,"Java,Kubernetes,SQL,JavaScript,Python,AWS",6,"DevOps,Web Development",Network Administrator,109183,Bachelors,True,Hybrid,1.8,Arizona
775,2.3,"TensorFlow,AWS,React,Microservices,SQL",5,DevOps,Systems Engineer,104986,Masters,False,On-site,1.8,Washington
776,4.5,"SQL,JavaScript,Node.js,React,Git,Ruby",6,"Machine Learning,Database Administration",DevOps Engineer,114723,Masters,True,On-site,2.1,Massachusetts
777,2.4,"JavaScript,Git,Ruby,TensorFlow,Azure,Kubernetes",6,Cloud Computing,Cloud Architect,111250,Bachelors,True,On-site,3.3,North Carolina
778,2.4,"SQL,Docker,Python,TensorFlow",4,DevOps,Software Engineer,96486,Bachelors,True,On-site,3.2,North Carolina
779,4.8,"Python,Go,MongoDB,Azure,REST API,C++,Kubernetes",7,"Network Engineering,Web Development",Full Stack Developer,122399,Bachelors,True,Hybrid,1.4,Colorado
780,6.2,"Azure,Git,MongoDB,JavaScript,Node.js,REST API,C++",7,"Data Science,Mobile Development",ML Engineer,148576,Bachelors,True,Hybrid,2.5,Texas
781,5.1,"React,Kubernetes,Microservices,C++,MongoDB,Azure,Git,Node.js",8,Security,Cloud Architect,132555,Bachelors,True,Hybrid,1.7,Oregon
782,6.9,"Azure,AWS,MongoDB",3,Database Administration,ML Engineer,142346,Masters,True,Hybrid,1.6,Massachusetts
783,2.5,"Go,Python,REST API,Git,AWS,SQL,Microservices,MongoDB",8,Security,Full Stack Developer,108738,Bachelors,True,Remote,1.1,Colorado
784,7.9,"Azure,Java,Microservices,REST API",4,"Mobile Development,DevOps",DevOps Engineer,157529,Masters,True,Hybrid,3.2,Colorado
785,5.5,"SQL,Python,JavaScript,Git,Kubernetes,Microservices,Ruby",7,"Data Science,Web Development,Cloud Computing",Cloud Architect,136304,Masters,True,Remote,2.7,New York
786,2.3,"JavaScript,Git,Node.js,Python,C++",5,"Web Development,Security",Full Stack Developer,104597,Masters,False,Remote,3.7,Florida
787,3.8,"REST API,Git,Docker,C++,MongoDB,TensorFlow,React,Java",8,"Web Development,Machine Learning,Network Engineering",Data Scientist,118909,Bachelors,True,Remote,2.2,Utah
788,7.9,"Node.js,Python,Azure,Kubernetes",4,Data Science,Full Stack Developer,141978,Masters,True,Hybrid,1.9,California
789,7.2,"Linux,MongoDB,Git,JavaScript,Python,Java,Node.js,React",8,"Web Development,Cloud Computing,Network Engineering",Data Scientist,174954,Bachelors,True,Hybrid,1.6,Virginia
790,2.1,"C++,Python,Node.js",3,"Web Development,Mobile Development",Systems Engineer,93781,Bachelors,False,On-site,3.4,Massachusetts
791,7.5,"Microservices,Kubernetes,Docker,REST API,SQL,Linux,Java",7,Security,Systems Engineer,161897,Bachelors,True,On-site,2.3,Massachusetts
792,2.3,"Node.js,AWS,C++,JavaScript,Azure,Ruby,Microservices,Linux",8,Web Development,Full Stack Developer,110600,Masters,True,Hybrid,3.1,Virginia
793,3.9,"Python,React,REST API,Linux",4,DevOps,Security Analyst,114259,Bachelors,True,Remote,3.3,North Carolina
794,3.7,"React,Node.js,Linux,JavaScript",4,"Data Science,Network Engineering,DevOps",Software Engineer,115515,Bachelors,True,Hybrid,2.9,Utah
795,3.7,"Java,REST API,Go,SQL,Linux,Python",6,Cloud Computing,Data Scientist,110736,Bachelors,True,Hybrid,3.2,North Carolina
796,3.0,"Azure,Git,AWS,Python,Microservices,PyTorch,SQL,Go",8,"Database Administration,Cloud Computing,Machine Learning",Security Analyst,126669,Bachelors,True,On-site,3.6,Texas
797,4.1,"React,Python,SQL,MongoDB,TensorFlow",5,"Cloud Computing,Data Science,Security",Network Administrator,124146,Bachelors,True,On-site,2.3,Georgia
798,2.2,"Python,SQL,Go",3,"Data Science,Web Development,Systems Architecture",Network Administrator,88388,Bachelors,False,Hybrid,3.7,Arizona
799,3.1,"Linux,Docker,AWS,Node.js,Azure",5,"Systems Architecture,Machine Learning",Network Administrator,111925,Bachelors,True,Remote,2.2,Virginia
800,2.4,"REST API,SQL,C++,AWS,Go,React",6,Cloud Computing,Systems Engineer,94780,Bachelors,True,On-site,3.6,New York
801,4.9,"Azure,AWS,React",3,DevOps,Database Administrator,110276,Bachelors,True,Hybrid,3.1,Colorado
802,5.6,"JavaScript,Linux,Go,Git,PyTorch,Node.js",6,"Machine Learning,Web Development",Software Engineer,137358,Bachelors,True,Hybrid,2.5,North Carolina
803,7.0,"Node.js,Azure,Go",3,"Cloud Computing,Mobile Development",Security Analyst,147677,Masters,False,Hybrid,2.5,California
804,7.6,"Docker,Azure,AWS",3,"Mobile Development,Network Engineering",Network Administrator,153625,Bachelors,True,Hybrid,2.6,Georgia
805,7.5,"AWS,Python,Microservices,TensorFlow",4,"DevOps,Database Administration",Systems Engineer,154241,PhD,False,Hybrid,1.4,Washington
806,6.4,"Go,React,AWS,Azure,JavaScript,Python",6,"Cloud Computing,Web Development",Systems Engineer,135324,PhD,False,Remote,4.0,Utah
807,6.5,"Docker,Go,React,SQL,Node.js,Git,AWS",7,"Web Development,Database Administration,Data Science",Software Engineer,137837,Masters,True,Hybrid,2.3,Arizona
808,2.6,"Azure,MongoDB,React,Microservices",4,"Data Science,Database Administration",Data Scientist,104041,Bachelors,False,Hybrid,2.0,Florida
809,5.9,"SQL,MongoDB,Java,JavaScript,Git",5,Network Engineering,Data Scientist,125203,Bachelors,False,Remote,2.2,Utah
810,4.0,"SQL,Python,MongoDB,AWS,REST API,Azure,Ruby",7,"Cloud Computing,Web Development",DevOps Engineer,130726,Bachelors,True,Remote,2.9,Georgia
811,5.2,"TensorFlow,JavaScript,Azure,Kubernetes",4,Data Science,Software Engineer,121223,Bachelors,True,Hybrid,2.0,Georgia
812,2.1,"PyTorch,Python,Git",3,"Systems Architecture,Database Administration,Mobile Development",Software Engineer,91383,Masters,False,Remote,2.3,Florida
813,3.2,"React,Python,Azure,Node.js,SQL,Git,Ruby,Go",8,"Machine Learning,Cloud Computing,Systems Architecture",Full Stack Developer,125155,Masters,True,Remote,1.7,Texas
814,7.1,"Git,TensorFlow,Python",3,Data Science,Data Scientist,126193,Masters,True,Remote,1.2,Washington
815,7.7,"Java,React,JavaScript,SQL,Go,MongoDB,TensorFlow",7,"Cloud Computing,Web Development,Security",Network Administrator,147218,Masters,True,Remote,2.1,Massachusetts
816,2.4,"REST API,Docker,SQL,Node.js,Linux,AWS,Microservices,MongoDB",8,DevOps,Database Administrator,122423,Bachelors,True,Hybrid,1.2,Utah
817,3.5,"React,SQL,Python,Java,Git,Microservices",6,"DevOps,Database Administration,Web Development",Cloud Architect,109679,Bachelors,True,On-site,2.1,Georgia
818,3.1,"SQL,C++,React,AWS,Python,Java,REST API",7,"DevOps,Web Development",Software Engineer,108841,Bachelors,True,Hybrid,1.1,Utah
819,6.7,"REST API,MongoDB,Python,React,Node.js",5,"Web Development,DevOps,Cloud Computing",DevOps Engineer,148933,PhD,False,Remote,3.9,Colorado
820,4.7,"Ruby,Kubernetes,MongoDB,REST API,React,Go,C++",7,"DevOps,Cloud Computing,Network Engineering",Security Analyst,119095,Bachelors,False,On-site,1.0,New York
821,4.9,"Python,REST API,Microservices,Kubernetes",4,"Web Development,Database Administration",Software Engineer,113315,Bachelors,False,Hybrid,2.9,California
822,4.0,"Node.js,Python,AWS,SQL",4,Web Development,Security Analyst,107247,Bachelors,False,On-site,2.8,Arizona
823,7.2,"Git,Java,Ruby,TensorFlow,React,SQL,Microservices",7,"Web Development,Mobile Development",Full Stack Developer,165267,Bachelors,True,Remote,3.1,Arizona
824,7.2,"Java,Git,SQL,Kubernetes,REST API,AWS",6,"Data Science,Cloud Computing,Mobile Development",DevOps Engineer,153229,Bachelors,False,Remote,1.4,Massachusetts
825,6.9,"AWS,C++,SQL,Docker,Java,JavaScript,REST API,Node.js",8,Mobile Development,Software Engineer,158123,Masters,True,Hybrid,1.2,Virginia
